rate_line.location_code,rate_line.location,rate_line.rate,rate_line.pulse
1133266,France - Special Services,0.3465,60
1133269,France - Special Services,0.3465,60
113327,France - Special Services,0.3465,60
1133272,France - Special Services,0.3465,60
1133276,France - Special Services,0.3465,60
1133277,France - Special Services,0.3465,60
1133278,France - Special Services,0.3465,60
113328,France - Special Services,0.3465,60
1133290,France - Special Services,0.3465,60
1133300,France - Special Services,0.3465,60
1133301,France - Special Services,0.3465,60
1133302,France - Special Services,0.3465,60
1133303,France - Special Services,0.3465,60
1133304,France - Special Services,0.3465,60
11333088,France - Special Services,0.3465,60
11333089,France - Special Services,0.3465,60
1133309,France - Special Services,0.3465,60
113331,France - Special Services,0.3465,60
1133310,France - Special Services,0.3465,60
1133325,France - Special Services,0.3465,60
113333,France - Special Services,0.3465,60
1133345,France - Special Services,0.3465,60
1133346,France - Special Services,0.3465,60
1133347,France - Special Services,0.3465,60
1133348,France - Special Services,0.3465,60
1133349,France - Special Services,0.3465,60
113335,France - Special Services,0.3465,60
1133351,France - Special Services,0.3465,60
1133352,France - Special Services,0.3465,60
1133354,France - Special Services,0.3465,60
1133355,France - Special Services,0.3465,60
1133357,France - Special Services,0.3465,60
1133358,France - Special Services,0.3465,60
1133359,France - Special Services,0.3465,60
113336,France - Special Services,0.3465,60
1133360,France - Special Services,0.3465,60
1133361,France - Special Services,0.3465,60
1133362,France - Special Services,0.3465,60
1133363,France - Special Services,0.3465,60
1133364,France - Special Services,0.3465,60
1133365,France - Special Services,0.3465,60
1133366,France - Special Services,0.3465,60
1133368,France - Special Services,0.3465,60
1133369,France - Special Services,0.3465,60
113337,France - Special Services,0.3465,60
1133370,France - Special Services,0.3465,60
1133371,France - Special Services,0.3465,60
1133381,France - Special Services,0.3465,60
1133400,France - Special Services,0.3465,60
1133401,France - Special Services,0.3465,60
1133402,France - Special Services,0.3465,60
1133403,France - Special Services,0.3465,60
1133404,France - Special Services,0.3465,60
1133405,France - Special Services,0.3465,60
11334088,France - Special Services,0.3465,60
11334089,France - Special Services,0.3465,60
1133409,France - Special Services,0.3465,60
113341,France - Special Services,0.3465,60
1133411,France - Special Services,0.3465,60
1133413,France - Special Services,0.3465,60
113342,France - Special Services,0.3465,60
1133420,France - Special Services,0.3465,60
1133426,France - Special Services,0.3465,60
1133427,France - Special Services,0.3465,60
1133430,France - Special Services,0.3465,60
1133434,France - Special Services,0.3465,60
1133443,France - Special Services,0.3465,60
1133444,France - Special Services,0.3465,60
1133456,France - Special Services,0.3465,60
1133457,France - Special Services,0.3465,60
1133458,France - Special Services,0.3465,60
1133459,France - Special Services,0.3465,60
1133460,France - Special Services,0.3465,60
1133461,France - Special Services,0.3465,60
1133462,France - Special Services,0.3465,60
1133463,France - Special Services,0.3465,60
1133464,France - Special Services,0.3465,60
1133468,France - Special Services,0.3465,60
1133469,France - Special Services,0.3465,60
1133473,France - Special Services,0.3465,60
113348,France - Special Services,0.3465,60
1133480,France - Special Services,0.3465,60
1133481,France - Special Services,0.3465,60
1133483,France - Special Services,0.3465,60
1133486,France - Special Services,0.3465,60
1133487,France - Special Services,0.3465,60
1133488,France - Special Services,0.3465,60
1133489,France - Special Services,0.3465,60
1133500,France - Special Services,0.3465,60
1133501,France - Special Services,0.3465,60
1133502,France - Special Services,0.3465,60
1133503,France - Special Services,0.3465,60
1133504,France - Special Services,0.3465,60
1133505,France - Special Services,0.3465,60
11335078,France - Special Services,0.3465,60
1133508,France - Special Services,0.3465,60
1133509,France - Special Services,0.3465,60
113351,France - Special Services,0.3465,60
1133516,France - Special Services,0.3465,60
1133517,France - Special Services,0.3465,60
1133519,France - Special Services,0.3465,60
113352,France - Special Services,0.3465,60
1133524,France - Special Services,0.3465,60
1133530,France - Special Services,0.3465,60
1133531,France - Special Services,0.3465,60
1133532,France - Special Services,0.3465,60
1133533,France - Special Services,0.3465,60
1133535,France - Special Services,0.3465,60
1133536,France - Special Services,0.3465,60
1133537,France - Special Services,0.3465,60
1133538,France - Special Services,0.3465,60
1133539,France - Special Services,0.3465,60
1133540,France - Special Services,0.3465,60
1133547,France - Special Services,0.3465,60
1133564,France - Special Services,0.3465,60
1133567,France - Special Services,0.3465,60
1133568,France - Special Services,0.3465,60
1133569,France - Special Services,0.3465,60
113357,France - Special Services,0.3465,60
1133579,France - Special Services,0.3465,60
113358,France - Special Services,0.3465,60
1133581,France - Special Services,0.3465,60
1133582,France - Special Services,0.3465,60
1133587,France - Special Services,0.3465,60
1133590,France - Special Services,0.3465,60
1133594,France - Special Services,0.3465,60
1133596,France - Special Services,0.3465,60
11338,France - Special Services,0.3465,60
11339,France - Special Services,0.3465,60
11596,French Antilles,0.0411,60
11596696,French Antilles - Mobile,0.1506,60
11594,French Guiana,0.0436,60
11594694,French Guiana - Mobile,0.1671,60
11689,French Polynesia,0.4253,60
11241,Gabon,0.6734,60
1124103,Gabon - Mobile,0.7718,60
1124104,Gabon - Mobile,0.7718,60
1124105,Gabon - Mobile,0.7718,60
1124106,Gabon - Mobile,0.7718,60
1124107,Gabon - Mobile,0.7718,60
112412,Gabon - Mobile,0.7718,60
112413,Gabon - Mobile,0.7718,60
11220,Gambia,0.791,60
112203,Gambia - Mobile,0.791,60
112207,Gambia - Mobile Africell,0.791,60
112206,Gambia - Mobile Comium,0.791,60
112209,Gambia - Mobile Gamcel,0.791,60
11995,Georgia,0.0974,60
11995122,Georgia - Mobile,0.1761,60
1199514,Georgia - Mobile,0.1761,60
11995344,Georgia - Mobile,0.1761,60
1199544,Georgia - Mobile,0.1761,60
119955,Georgia - Mobile,0.1761,60
1199568,Georgia - Mobile,0.1761,60
119957,Georgia - Mobile,0.1761,60
119959,Georgia - Mobile,0.1761,60
1149,Germany,0.029,60
114930,Germany - Berlin,0.029,60
114969,Germany - Frankfurt,0.029,60
11491,Germany - Mobile,0.1733,60
114932,Germany - Mobile,0.1733,60
1149700,Germany - Mobile,0.1733,60
1149701,Germany - Mobile,0.1733,60
1149155,Germany - Mobile EPlus,0.0751,60
1149157,Germany - Mobile EPlus,0.0751,60
1149163,Germany - Mobile EPlus,0.0751,60
1149177,Germany - Mobile EPlus,0.0751,60
1149178,Germany - Mobile EPlus,0.0751,60
1149159,Germany - Mobile O2,0.0727,60
1149176,Germany - Mobile O2,0.0727,60
1149179,Germany - Mobile O2,0.0727,60
1149151,Germany - Mobile TMobile,0.07,60
1149160,Germany - Mobile TMobile,0.07,60
1149170,Germany - Mobile TMobile,0.07,60
1149171,Germany - Mobile TMobile,0.07,60
1149175,Germany - Mobile TMobile,0.07,60
1149152,Germany - Mobile Vodafone,0.0703,60
1149162,Germany - Mobile Vodafone,0.0703,60
1149172,Germany - Mobile Vodafone,0.0703,60
1149173,Germany - Mobile Vodafone,0.0703,60
1149174,Germany - Mobile Vodafone,0.0703,60
114989,Germany - Munich,0.023,60
11492,Germany - Ruhr,0.023,60
1149900,Germany - Special Services,0.0311,60
11233,Ghana,0.2921,60
1123321,Ghana - Accra,0.2921,60
11233302,Ghana - Accra,0.2921,60
1123323,Ghana - Mobile,0.2943,60
1123328,Ghana - Mobile,0.2943,60
1123329,Ghana - Mobile,0.2943,60
1123357,Ghana - Mobile,0.2943,60
1123327,Ghana - Mobile Mobitel,0.2838,60
1123324,Ghana - Mobile MTN,0.2799,60
1123354,Ghana - Mobile MTN,0.2799,60
1123320,Ghana - Mobile Touch,0.2864,60
1123350,Ghana - Mobile Touch,0.2864,60
1123326,Ghana - Mobile Zain,0.2897,60
11350,Gibraltar,0.0579,60
113505,Gibraltar - Mobile,0.3002,60
113506,Gibraltar - Mobile,0.3002,60
1130,Greece,0.0158,60
113021,Greece - Athens,0.0155,60
113069,Greece - Mobile,0.0347,60
11299,Greenland,0.7797,60
112992,Greenland - Mobile,0.7797,60
112994,Greenland - Mobile,0.7797,60
112995,Greenland - Mobile,0.7797,60
473,Grenada,0.3426,60
11590,Guadeloupe,0.0282,60
11590690,Guadeloupe - Mobile,0.1008,60
671,Guam,0.0251,60
11502,Guatemala,0.2087,60
115022222,Guatemala - Mobile,0.2087,60
115022223,Guatemala - Mobile,0.2087,60
115022229,Guatemala - Mobile,0.2087,60
115022243,Guatemala - Mobile,0.2087,60
115022244,Guatemala - Mobile,0.2087,60
115022245,Guatemala - Mobile,0.2087,60
115022246,Guatemala - Mobile,0.2087,60
115022247,Guatemala - Mobile,0.2087,60
115022267,Guatemala - Mobile,0.2087,60
115022268,Guatemala - Mobile,0.2087,60
115022269,Guatemala - Mobile,0.2087,60
115022277,Guatemala - Mobile,0.2087,60
115022278,Guatemala - Mobile,0.2087,60
115022279,Guatemala - Mobile,0.2087,60
11502231,Guatemala - Mobile,0.2087,60
115022320,Guatemala - Mobile,0.2087,60
115022321,Guatemala - Mobile,0.2087,60
115022322,Guatemala - Mobile,0.2087,60
115022323,Guatemala - Mobile,0.2087,60
115022324,Guatemala - Mobile,0.2087,60
115022326,Guatemala - Mobile,0.2087,60
115022327,Guatemala - Mobile,0.2087,60
115022328,Guatemala - Mobile,0.2087,60
115022329,Guatemala - Mobile,0.2087,60
115022375,Guatemala - Mobile,0.2087,60
115022376,Guatemala - Mobile,0.2087,60
115022377,Guatemala - Mobile,0.2087,60
115022378,Guatemala - Mobile,0.2087,60
115022379,Guatemala - Mobile,0.2087,60
11502241,Guatemala - Mobile,0.2087,60
11502242,Guatemala - Mobile,0.2087,60
115022450,Guatemala - Mobile,0.2087,60
115022459,Guatemala - Mobile,0.2087,60
115022470,Guatemala - Mobile,0.2087,60
115024,Guatemala - Mobile,0.2087,60
115025,Guatemala - Mobile,0.2087,60
115026620,Guatemala - Mobile,0.2087,60
115026621,Guatemala - Mobile,0.2087,60
115026623,Guatemala - Mobile,0.2087,60
115026624,Guatemala - Mobile,0.2087,60
115026625,Guatemala - Mobile,0.2087,60
115026626,Guatemala - Mobile,0.2087,60
115026627,Guatemala - Mobile,0.2087,60
115026628,Guatemala - Mobile,0.2087,60
115026638,Guatemala - Mobile,0.2087,60
115026648,Guatemala - Mobile,0.2087,60
115026649,Guatemala - Mobile,0.2087,60
115026659,Guatemala - Mobile,0.2087,60
115026660,Guatemala - Mobile,0.2087,60
115026677,Guatemala - Mobile,0.2087,60
115026679,Guatemala - Mobile,0.2087,60
115027723,Guatemala - Mobile,0.2087,60
115027728,Guatemala - Mobile,0.2087,60
115027740,Guatemala - Mobile,0.2087,60
115027741,Guatemala - Mobile,0.2087,60
115027742,Guatemala - Mobile,0.2087,60
115027743,Guatemala - Mobile,0.2087,60
115027744,Guatemala - Mobile,0.2087,60
115027759,Guatemala - Mobile,0.2087,60
115027779,Guatemala - Mobile,0.2087,60
115027820,Guatemala - Mobile,0.2087,60
115027821,Guatemala - Mobile,0.2087,60
115027822,Guatemala - Mobile,0.2087,60
115027823,Guatemala - Mobile,0.2087,60
115027828,Guatemala - Mobile,0.2087,60
115027859,Guatemala - Mobile,0.2087,60
115027879,Guatemala - Mobile,0.2087,60
115027920,Guatemala - Mobile,0.2087,60
115027929,Guatemala - Mobile,0.2087,60
115027959,Guatemala - Mobile,0.2087,60
115027968,Guatemala - Mobile,0.2087,60
115027969,Guatemala - Mobile,0.2087,60
1150240,Guatemala - Mobile Comcel,0.1955,60
1150245,Guatemala - Mobile Comcel,0.1955,60
1150246,Guatemala - Mobile Comcel,0.1955,60
11502488,Guatemala - Mobile Comcel,0.1955,60
11502489,Guatemala - Mobile Comcel,0.1955,60
1150249,Guatemala - Mobile Comcel,0.1955,60
11502500,Guatemala - Mobile Comcel,0.1955,60
11502503,Guatemala - Mobile Comcel,0.1955,60
11502504,Guatemala - Mobile Comcel,0.1955,60
11502505,Guatemala - Mobile Comcel,0.1955,60
11502506,Guatemala - Mobile Comcel,0.1955,60
11502515,Guatemala - Mobile Comcel,0.1955,60
11502516,Guatemala - Mobile Comcel,0.1955,60
11502517,Guatemala - Mobile Comcel,0.1955,60
11502518,Guatemala - Mobile Comcel,0.1955,60
11502519,Guatemala - Mobile Comcel,0.1955,60
11502520,Guatemala - Mobile Comcel,0.1955,60
11502530,Guatemala - Mobile Comcel,0.1955,60
115025314,Guatemala - Mobile Comcel,0.1955,60
115025315,Guatemala - Mobile Comcel,0.1955,60
115025316,Guatemala - Mobile Comcel,0.1955,60
115025317,Guatemala - Mobile Comcel,0.1955,60
115025318,Guatemala - Mobile Comcel,0.1955,60
115025319,Guatemala - Mobile Comcel,0.1955,60
11502532,Guatemala - Mobile Comcel,0.1955,60
11502533,Guatemala - Mobile Comcel,0.1955,60
11502534,Guatemala - Mobile Comcel,0.1955,60
11502535,Guatemala - Mobile Comcel,0.1955,60
11502536,Guatemala - Mobile Comcel,0.1955,60
11502537,Guatemala - Mobile Comcel,0.1955,60
11502538,Guatemala - Mobile Comcel,0.1955,60
115025521,Guatemala - Mobile Comcel,0.1955,60
115025522,Guatemala - Mobile Comcel,0.1955,60
115025523,Guatemala - Mobile Comcel,0.1955,60
115025524,Guatemala - Mobile Comcel,0.1955,60
115025525,Guatemala - Mobile Comcel,0.1955,60
115025526,Guatemala - Mobile Comcel,0.1955,60
115025527,Guatemala - Mobile Comcel,0.1955,60
115025528,Guatemala - Mobile Comcel,0.1955,60
115025529,Guatemala - Mobile Comcel,0.1955,60
115025550,Guatemala - Mobile Comcel,0.1955,60
115025551,Guatemala - Mobile Comcel,0.1955,60
115025552,Guatemala - Mobile Comcel,0.1955,60
115025553,Guatemala - Mobile Comcel,0.1955,60
115025580,Guatemala - Mobile Comcel,0.1955,60
115025581,Guatemala - Mobile Comcel,0.1955,60
11502570,Guatemala - Mobile Comcel,0.1955,60
115025719,Guatemala - Mobile Comcel,0.1955,60
11502572,Guatemala - Mobile Comcel,0.1955,60
11502573,Guatemala - Mobile Comcel,0.1955,60
11502574,Guatemala - Mobile Comcel,0.1955,60
11502575,Guatemala - Mobile Comcel,0.1955,60
11502576,Guatemala - Mobile Comcel,0.1955,60
11502577,Guatemala - Mobile Comcel,0.1955,60
11502578,Guatemala - Mobile Comcel,0.1955,60
11502580,Guatemala - Mobile Comcel,0.1955,60
115025819,Guatemala - Mobile Comcel,0.1955,60
11502588,Guatemala - Mobile Comcel,0.1955,60
11502589,Guatemala - Mobile Comcel,0.1955,60
11502590,Guatemala - Mobile Comcel,0.1955,60
115025918,Guatemala - Mobile Comcel,0.1955,60
115025919,Guatemala - Mobile Comcel,0.1955,60
11502599,Guatemala - Mobile Comcel,0.1955,60
1150243,Guatemala - Mobile Movistar,0.1728,60
11502440,Guatemala - Mobile Movistar,0.1728,60
11502441,Guatemala - Mobile Movistar,0.1728,60
11502442,Guatemala - Mobile Movistar,0.1728,60
11502443,Guatemala - Mobile Movistar,0.1728,60
11502444,Guatemala - Mobile Movistar,0.1728,60
11502445,Guatemala - Mobile Movistar,0.1728,60
11502446,Guatemala - Mobile Movistar,0.1728,60
115024470,Guatemala - Mobile Movistar,0.1728,60
115024471,Guatemala - Mobile Movistar,0.1728,60
115024472,Guatemala - Mobile Movistar,0.1728,60
115024473,Guatemala - Mobile Movistar,0.1728,60
115024474,Guatemala - Mobile Movistar,0.1728,60
115024475,Guatemala - Mobile Movistar,0.1728,60
11502502,Guatemala - Mobile Movistar,0.1728,60
11502507,Guatemala - Mobile Movistar,0.1728,60
11502508,Guatemala - Mobile Movistar,0.1728,60
11502509,Guatemala - Mobile Movistar,0.1728,60
11502510,Guatemala - Mobile Movistar,0.1728,60
11502514,Guatemala - Mobile Movistar,0.1728,60
11502521,Guatemala - Mobile Movistar,0.1728,60
11502522,Guatemala - Mobile Movistar,0.1728,60
11502523,Guatemala - Mobile Movistar,0.1728,60
11502524,Guatemala - Mobile Movistar,0.1728,60
11502525,Guatemala - Mobile Movistar,0.1728,60
11502526,Guatemala - Mobile Movistar,0.1728,60
11502527,Guatemala - Mobile Movistar,0.1728,60
11502528,Guatemala - Mobile Movistar,0.1728,60
11502529,Guatemala - Mobile Movistar,0.1728,60
115025312,Guatemala - Mobile Movistar,0.1728,60
115025313,Guatemala - Mobile Movistar,0.1728,60
11502539,Guatemala - Mobile Movistar,0.1728,60
11502540,Guatemala - Mobile Movistar,0.1728,60
11502550,Guatemala - Mobile Movistar,0.1728,60
115025518,Guatemala - Mobile Movistar,0.1728,60
115025519,Guatemala - Mobile Movistar,0.1728,60
11502554,Guatemala - Mobile Movistar,0.1728,60
115025600,Guatemala - Mobile Movistar,0.1728,60
115025601,Guatemala - Mobile Movistar,0.1728,60
115025602,Guatemala - Mobile Movistar,0.1728,60
115025603,Guatemala - Mobile Movistar,0.1728,60
115025604,Guatemala - Mobile Movistar,0.1728,60
115025605,Guatemala - Mobile Movistar,0.1728,60
115025606,Guatemala - Mobile Movistar,0.1728,60
115025607,Guatemala - Mobile Movistar,0.1728,60
115025608,Guatemala - Mobile Movistar,0.1728,60
11502564,Guatemala - Mobile Movistar,0.1728,60
11502565,Guatemala - Mobile Movistar,0.1728,60
11502566,Guatemala - Mobile Movistar,0.1728,60
11502567,Guatemala - Mobile Movistar,0.1728,60
11502568,Guatemala - Mobile Movistar,0.1728,60
11502579,Guatemala - Mobile Movistar,0.1728,60
115025915,Guatemala - Mobile Movistar,0.1728,60
115025916,Guatemala - Mobile Movistar,0.1728,60
115025917,Guatemala - Mobile Movistar,0.1728,60
115027979,Guatemala - Mobile Movistar,0.1728,60
1150241,Guatemala - Mobile PCS,0.1529,60
1150242,Guatemala - Mobile PCS,0.1529,60
11502470,Guatemala - Mobile PCS,0.1529,60
11502471,Guatemala - Mobile PCS,0.1529,60
11502472,Guatemala - Mobile PCS,0.1529,60
11502473,Guatemala - Mobile PCS,0.1529,60
11502474,Guatemala - Mobile PCS,0.1529,60
11502475,Guatemala - Mobile PCS,0.1529,60
11502476,Guatemala - Mobile PCS,0.1529,60
115024770,Guatemala - Mobile PCS,0.1529,60
115024771,Guatemala - Mobile PCS,0.1529,60
115024772,Guatemala - Mobile PCS,0.1529,60
11502511,Guatemala - Mobile PCS,0.1529,60
11502512,Guatemala - Mobile PCS,0.1529,60
11502513,Guatemala - Mobile PCS,0.1529,60
115025310,Guatemala - Mobile PCS,0.1529,60
115025311,Guatemala - Mobile PCS,0.1529,60
11502541,Guatemala - Mobile PCS,0.1529,60
11502542,Guatemala - Mobile PCS,0.1529,60
11502543,Guatemala - Mobile PCS,0.1529,60
11502544,Guatemala - Mobile PCS,0.1529,60
11502545,Guatemala - Mobile PCS,0.1529,60
11502546,Guatemala - Mobile PCS,0.1529,60
11502547,Guatemala - Mobile PCS,0.1529,60
11502548,Guatemala - Mobile PCS,0.1529,60
11502549,Guatemala - Mobile PCS,0.1529,60
115025510,Guatemala - Mobile PCS,0.1529,60
115025511,Guatemala - Mobile PCS,0.1529,60
115025512,Guatemala - Mobile PCS,0.1529,60
115025513,Guatemala - Mobile PCS,0.1529,60
115025514,Guatemala - Mobile PCS,0.1529,60
115025515,Guatemala - Mobile PCS,0.1529,60
115025516,Guatemala - Mobile PCS,0.1529,60
115025517,Guatemala - Mobile PCS,0.1529,60
115025531,Guatemala - Mobile PCS,0.1529,60
115025532,Guatemala - Mobile PCS,0.1529,60
115025533,Guatemala - Mobile PCS,0.1529,60
115025534,Guatemala - Mobile PCS,0.1529,60
115025535,Guatemala - Mobile PCS,0.1529,60
115025536,Guatemala - Mobile PCS,0.1529,60
115025537,Guatemala - Mobile PCS,0.1529,60
115025538,Guatemala - Mobile PCS,0.1529,60
115025539,Guatemala - Mobile PCS,0.1529,60
115025543,Guatemala - Mobile PCS,0.1529,60
115025544,Guatemala - Mobile PCS,0.1529,60
115025554,Guatemala - Mobile PCS,0.1529,60
115025555,Guatemala - Mobile PCS,0.1529,60
115025556,Guatemala - Mobile PCS,0.1529,60
115025557,Guatemala - Mobile PCS,0.1529,60
115025558,Guatemala - Mobile PCS,0.1529,60
115025559,Guatemala - Mobile PCS,0.1529,60
11502556,Guatemala - Mobile PCS,0.1529,60
11502557,Guatemala - Mobile PCS,0.1529,60
115025582,Guatemala - Mobile PCS,0.1529,60
115025583,Guatemala - Mobile PCS,0.1529,60
115025584,Guatemala - Mobile PCS,0.1529,60
115025585,Guatemala - Mobile PCS,0.1529,60
115025586,Guatemala - Mobile PCS,0.1529,60
115025587,Guatemala - Mobile PCS,0.1529,60
115025588,Guatemala - Mobile PCS,0.1529,60
115025589,Guatemala - Mobile PCS,0.1529,60
11502559,Guatemala - Mobile PCS,0.1529,60
11502561,Guatemala - Mobile PCS,0.1529,60
11502562,Guatemala - Mobile PCS,0.1529,60
11502563,Guatemala - Mobile PCS,0.1529,60
11502569,Guatemala - Mobile PCS,0.1529,60
115025710,Guatemala - Mobile PCS,0.1529,60
115025711,Guatemala - Mobile PCS,0.1529,60
115025712,Guatemala - Mobile PCS,0.1529,60
115025713,Guatemala - Mobile PCS,0.1529,60
115025714,Guatemala - Mobile PCS,0.1529,60
115025715,Guatemala - Mobile PCS,0.1529,60
115025716,Guatemala - Mobile PCS,0.1529,60
115025717,Guatemala - Mobile PCS,0.1529,60
115025718,Guatemala - Mobile PCS,0.1529,60
115025810,Guatemala - Mobile PCS,0.1529,60
115025811,Guatemala - Mobile PCS,0.1529,60
115025812,Guatemala - Mobile PCS,0.1529,60
115025813,Guatemala - Mobile PCS,0.1529,60
115025814,Guatemala - Mobile PCS,0.1529,60
115025815,Guatemala - Mobile PCS,0.1529,60
115025816,Guatemala - Mobile PCS,0.1529,60
115025817,Guatemala - Mobile PCS,0.1529,60
115025818,Guatemala - Mobile PCS,0.1529,60
11502582,Guatemala - Mobile PCS,0.1529,60
11502583,Guatemala - Mobile PCS,0.1529,60
11502584,Guatemala - Mobile PCS,0.1529,60
11502585,Guatemala - Mobile PCS,0.1529,60
11502586,Guatemala - Mobile PCS,0.1529,60
11502587,Guatemala - Mobile PCS,0.1529,60
115025910,Guatemala - Mobile PCS,0.1529,60
115025911,Guatemala - Mobile PCS,0.1529,60
115025912,Guatemala - Mobile PCS,0.1529,60
115025913,Guatemala - Mobile PCS,0.1529,60
115025914,Guatemala - Mobile PCS,0.1529,60
11502592,Guatemala - Mobile PCS,0.1529,60
11502593,Guatemala - Mobile PCS,0.1529,60
11502594,Guatemala - Mobile PCS,0.1529,60
11502595,Guatemala - Mobile PCS,0.1529,60
11502596,Guatemala - Mobile PCS,0.1529,60
11502597,Guatemala - Mobile PCS,0.1529,60
11502598,Guatemala - Mobile PCS,0.1529,60
115022220,Guatemala - Telgua,0.1032,60
115022221,Guatemala - Telgua,0.1032,60
115022230,Guatemala - Telgua,0.1032,60
115022232,Guatemala - Telgua,0.1032,60
115022238,Guatemala - Telgua,0.1032,60
115022242,Guatemala - Telgua,0.1032,60
115022250,Guatemala - Telgua,0.1032,60
115022251,Guatemala - Telgua,0.1032,60
115022253,Guatemala - Telgua,0.1032,60
115022254,Guatemala - Telgua,0.1032,60
115022255,Guatemala - Telgua,0.1032,60
115022256,Guatemala - Telgua,0.1032,60
115022257,Guatemala - Telgua,0.1032,60
115022258,Guatemala - Telgua,0.1032,60
115022259,Guatemala - Telgua,0.1032,60
115022260,Guatemala - Telgua,0.1032,60
115022261,Guatemala - Telgua,0.1032,60
115022270,Guatemala - Telgua,0.1032,60
115022286,Guatemala - Telgua,0.1032,60
115022288,Guatemala - Telgua,0.1032,60
115022289,Guatemala - Telgua,0.1032,60
115022331,Guatemala - Telgua,0.1032,60
115022332,Guatemala - Telgua,0.1032,60
115022333,Guatemala - Telgua,0.1032,60
115022334,Guatemala - Telgua,0.1032,60
115022335,Guatemala - Telgua,0.1032,60
115022336,Guatemala - Telgua,0.1032,60
115022337,Guatemala - Telgua,0.1032,60
115022338,Guatemala - Telgua,0.1032,60
115022339,Guatemala - Telgua,0.1032,60
11502236,Guatemala - Telgua,0.1032,60
115022431,Guatemala - Telgua,0.1032,60
115022432,Guatemala - Telgua,0.1032,60
115022433,Guatemala - Telgua,0.1032,60
115022434,Guatemala - Telgua,0.1032,60
115022435,Guatemala - Telgua,0.1032,60
115022436,Guatemala - Telgua,0.1032,60
115022437,Guatemala - Telgua,0.1032,60
115022438,Guatemala - Telgua,0.1032,60
115022439,Guatemala - Telgua,0.1032,60
115022440,Guatemala - Telgua,0.1032,60
115022441,Guatemala - Telgua,0.1032,60
115022442,Guatemala - Telgua,0.1032,60
115022443,Guatemala - Telgua,0.1032,60
115022444,Guatemala - Telgua,0.1032,60
115022445,Guatemala - Telgua,0.1032,60
115022448,Guatemala - Telgua,0.1032,60
115022449,Guatemala - Telgua,0.1032,60
115022460,Guatemala - Telgua,0.1032,60
1150224611,Guatemala - Telgua,0.1032,60
1150224612,Guatemala - Telgua,0.1032,60
1150224613,Guatemala - Telgua,0.1032,60
1150224614,Guatemala - Telgua,0.1032,60
1150224615,Guatemala - Telgua,0.1032,60
1150224616,Guatemala - Telgua,0.1032,60
1150224617,Guatemala - Telgua,0.1032,60
1150224618,Guatemala - Telgua,0.1032,60
1150224619,Guatemala - Telgua,0.1032,60
115022462,Guatemala - Telgua,0.1032,60
115022463,Guatemala - Telgua,0.1032,60
115022464,Guatemala - Telgua,0.1032,60
115022471,Guatemala - Telgua,0.1032,60
115022472,Guatemala - Telgua,0.1032,60
115022473,Guatemala - Telgua,0.1032,60
115022474,Guatemala - Telgua,0.1032,60
115022475,Guatemala - Telgua,0.1032,60
115022476,Guatemala - Telgua,0.1032,60
115022477,Guatemala - Telgua,0.1032,60
115022478,Guatemala - Telgua,0.1032,60
115022479,Guatemala - Telgua,0.1032,60
115022480,Guatemala - Telgua,0.1032,60
115022483,Guatemala - Telgua,0.1032,60
115022484,Guatemala - Telgua,0.1032,60
115026629,Guatemala - Telgua,0.1032,60
115026630,Guatemala - Telgua,0.1032,60
115026631,Guatemala - Telgua,0.1032,60
115026632,Guatemala - Telgua,0.1032,60
115026633,Guatemala - Telgua,0.1032,60
115026634,Guatemala - Telgua,0.1032,60
115026635,Guatemala - Telgua,0.1032,60
115026636,Guatemala - Telgua,0.1032,60
115026637,Guatemala - Telgua,0.1032,60
115026640,Guatemala - Telgua,0.1032,60
115026641,Guatemala - Telgua,0.1032,60
115026642,Guatemala - Telgua,0.1032,60
115026643,Guatemala - Telgua,0.1032,60
115026644,Guatemala - Telgua,0.1032,60
115026645,Guatemala - Telgua,0.1032,60
115026646,Guatemala - Telgua,0.1032,60
115026650,Guatemala - Telgua,0.1032,60
115027720,Guatemala - Telgua,0.1032,60
115027721,Guatemala - Telgua,0.1032,60
115027722,Guatemala - Telgua,0.1032,60
115027736,Guatemala - Telgua,0.1032,60
115027737,Guatemala - Telgua,0.1032,60
115027738,Guatemala - Telgua,0.1032,60
115027755,Guatemala - Telgua,0.1032,60
115027756,Guatemala - Telgua,0.1032,60
11502776,Guatemala - Telgua,0.1032,60
115027770,Guatemala - Telgua,0.1032,60
115027771,Guatemala - Telgua,0.1032,60
115027772,Guatemala - Telgua,0.1032,60
115027773,Guatemala - Telgua,0.1032,60
115027774,Guatemala - Telgua,0.1032,60
115027775,Guatemala - Telgua,0.1032,60
115027776,Guatemala - Telgua,0.1032,60
115027777,Guatemala - Telgua,0.1032,60
115027780,Guatemala - Telgua,0.1032,60
115027830,Guatemala - Telgua,0.1032,60
115027831,Guatemala - Telgua,0.1032,60
115027832,Guatemala - Telgua,0.1032,60
115027833,Guatemala - Telgua,0.1032,60
115027834,Guatemala - Telgua,0.1032,60
115027838,Guatemala - Telgua,0.1032,60
115027839,Guatemala - Telgua,0.1032,60
115027840,Guatemala - Telgua,0.1032,60
115027841,Guatemala - Telgua,0.1032,60
115027842,Guatemala - Telgua,0.1032,60
115027843,Guatemala - Telgua,0.1032,60
115027844,Guatemala - Telgua,0.1032,60
115027845,Guatemala - Telgua,0.1032,60
115027846,Guatemala - Telgua,0.1032,60
115027849,Guatemala - Telgua,0.1032,60
